target_volume,shift_type,shift_type_encoded,day_of_week,is_weekend,is_peak_season,team_size,historical_spoilage_rate,inbound_ratio,has_oversized_items,base_pallets,spoilage_buffer_pallets,oversized_extra_pallets,pallets_to_order,carts_needed
20924,afternoon,1,0,0,0,45,0.13526507358812617,0.35990917195091787,1,117,17,10,143,646
17659,afternoon,1,0,0,0,21,0.09701509585481927,0.7722557973765586,0,99,11,0,112,545
8310,night,2,6,1,0,31,0.11710570482628643,0.3643655558440474,0,47,7,0,53,257
8569,afternoon,1,6,1,1,45,0.035829199126845235,0.6682755976955188,0,48,3,0,50,265
8936,afternoon,1,4,0,0,24,0.10191195051230696,0.5230018020760747,1,50,6,6,61,276
41452,peak,3,0,0,0,21,0.13173239712023116,0.5033741645999776,0,231,43,0,273,1280
8023,morning,0,4,0,0,56,0.08480578898393153,0.6296101321380394,0,45,4,0,48,248
10692,afternoon,1,6,1,0,89,0.042418365623637114,0.6638004126294139,0,60,3,0,64,330
10799,morning,0,2,0,0,19,0.08322662728700018,0.7659846401428531,1,60,5,5,72,334
3128,night,2,1,0,0,16,0.1048329192871386,0.4284427444375972,0,18,3,0,21,97
26140,peak,3,4,0,0,31,0.11237461989168776,0.6490401888307082,0,146,23,0,171,807
18538,morning,0,3,0,0,55,0.08284424119183807,0.47114290883632887,0,103,9,0,112,573
3411,night,2,0,0,0,69,0.04608416290623801,0.6588048724414888,1,19,2,3,24,106
5511,morning,0,1,0,0,31,0.1312026546294497,0.37105806296018856,0,31,5,0,35,171
45704,peak,3,4,0,0,82,0.11283408997440286,0.5287712748652647,0,254,41,0,297,1411
9595,night,2,5,1,0,85,0.05248260807411249,0.3918148638381617,0,54,4,0,60,297
4503,night,2,6,1,1,51,0.11741755008756494,0.4682231148863386,0,26,5,0,30,139
6704,morning,0,5,1,0,27,0.0617435179421671,0.6578147037312361,0,38,3,0,41,207
42264,peak,3,3,0,0,15,0.057491761360205694,0.41667492473798273,0,235,19,0,255,1305
9425,night,2,1,0,0,21,0.12356919528165732,0.6424419519084938,1,53,8,8,68,291
18010,morning,0,2,0,0,62,0.12478822481805457,0.5479700970237434,0,101,13,0,114,556
7059,night,2,4,0,0,59,0.0678177683382775,0.3460182785283065,0,40,4,0,44,218
9892,morning,0,5,1,0,87,0.02107073660978774,0.493347342608067,0,55,2,0,57,306
6081,night,2,5,1,0,31,0.04238787456799903,0.7346031014801258,1,34,2,5,41,188
6683,morning,0,4,0,0,43,0.12911555938694705,0.7946454489781736,1,38,5,6,50,207
7334,night,2,5,1,1,77,0.12784992044660695,0.48446054865887916,1,41,8,5,53,227
17623,afternoon,1,2,0,0,71,0.07440136977121371,0.3274373656093489,0,98,8,0,107,544
22116,morning,0,5,1,1,22,0.056494004873105436,0.36509388715305396,0,123,9,0,134,683
9759,morning,0,4,0,0,31,0.0563297950526206,0.6940742069722197,0,55,4,0,60,302
5140,morning,0,0,0,0,34,0.12766337631542457,0.6278935365948393,1,29,4,5,40,159
14256,afternoon,1,5,1,0,88,0.05896799731706198,0.44250599961092063,0,80,5,0,84,440
17413,morning,0,4,0,0,46,0.08138963116881315,0.49564928135370684,0,97,8,0,106,538
18942,afternoon,1,0,0,0,28,0.10772132607114775,0.7055751156227859,0,106,12,0,120,585
8530,morning,0,5,1,1,21,0.04513772499313026,0.5065549734789341,0,48,3,0,50,264
9193,morning,0,5,1,0,49,0.05046068979030724,0.6778866059180471,0,52,3,0,54,284
5913,night,2,4,0,0,89,0.06296742717141522,0.4476028506917829,0,33,3,0,36,183
10716,morning,0,3,0,0,43,0.09850680672168681,0.6624058992974885,0,60,6,0,68,331
55447,peak,3,3,0,0,65,0.11809887813755936,0.5331987215527172,0,309,52,0,362,1711
5685,night,2,1,0,0,68,0.08560469159971995,0.5726771408302025,0,32,4,0,37,176
17858,afternoon,1,3,0,0,36,0.03595144839795485,0.5993665561751849,1,100,4,10,113,552
15193,afternoon,1,2,0,0,25,0.07354946276836653,0.5252873472498528,0,85,7,0,92,469
8021,night,2,1,0,0,56,0.03532288665478328,0.5330678098485973,0,45,2,0,47,248
10300,morning,0,3,0,1,55,0.03059566036000344,0.432854310346312,0,58,3,0,61,318
18460,morning,0,0,0,0,49,0.09075401238217375,0.7928821890552835,0,103,10,0,112,570
9489,morning,0,6,1,0,47,0.13474545341575075,0.7529075280243943,0,53,8,0,60,293
6428,night,2,4,0,0,50,0.12051342000008713,0.5636914138093927,0,36,6,0,44,199
8516,morning,0,3,0,0,50,0.11293655150509917,0.31731470627824476,0,48,6,0,55,263
12457,afternoon,1,0,0,0,24,0.10724671590384005,0.3842139854274942,0,70,8,0,79,385
30099,peak,3,6,1,0,77,0.12765534285628372,0.7269676057180551,0,168,31,0,201,929
4047,night,2,1,0,1,45,0.11034021009713332,0.7654060365398818,1,23,4,3,32,125
21781,afternoon,1,4,0,0,26,0.09522528143609257,0.38064605228722165,1,122,13,19,153,673
7411,morning,0,3,0,0,69,0.06376160963284644,0.6672593281783981,1,42,3,5,51,229
8349,night,2,1,0,1,70,0.03211326678317513,0.6115116547880148,0,47,3,0,51,258
20905,afternoon,1,3,0,0,77,0.07532400366128125,0.45169248497556125,0,117,10,0,128,646
5184,morning,0,1,0,0,63,0.13097410833744408,0.5180457018133631,0,29,4,0,32,160
16330,morning,0,3,0,0,80,0.08997203184501831,0.6386347136877615,1,91,9,12,111,504
27384,peak,3,6,1,0,16,0.04214050158741603,0.3506479569013956,0,153,10,0,165,845
5786,afternoon,1,0,0,0,54,0.09788279701770128,0.3945213259629989,0,33,4,0,36,179
5204,night,2,2,0,0,19,0.07585546808966054,0.31665748613454586,0,29,3,0,31,161
9796,night,2,6,1,0,89,0.13176561062995598,0.751100862706655,0,55,9,0,65,303
4991,afternoon,1,0,0,0,74,0.039312789207440316,0.5869480947677106,0,28,2,0,31,155
14461,afternoon,1,4,0,0,79,0.10544140982081152,0.5617137179043614,0,81,9,0,92,447
13262,afternoon,1,3,0,0,46,0.1017922957768162,0.6531203203082532,0,74,8,0,81,410
20375,morning,0,2,0,0,82,0.13802498942258057,0.7941751118427336,0,114,16,0,131,629
6303,afternoon,1,6,1,0,43,0.08778945519421265,0.3861186442185969,0,36,4,0,41,195
7384,night,2,2,0,1,35,0.12458888431203681,0.36655300876533725,0,42,8,0,52,228
16233,afternoon,1,4,0,0,61,0.022965672503771684,0.44739543245498237,0,91,3,0,95,501
7044,night,2,4,0,0,70,0.03474703618689592,0.7519720798850198,0,40,2,0,44,218
21943,afternoon,1,2,0,1,76,0.06151262874158366,0.5057303057204307,0,122,10,0,133,678
19085,afternoon,1,4,0,0,49,0.09431928765886854,0.6967483790686048,0,107,11,0,120,589
5878,afternoon,1,4,0,1,49,0.07388952139608904,0.40146407993376193,0,33,4,0,39,182
13214,afternoon,1,3,0,0,32,0.04432354968159066,0.5468027211800615,0,74,4,0,80,408
5191,night,2,0,0,0,34,0.09070444878697215,0.3637352695732301,0,29,4,0,33,161
9851,morning,0,5,1,0,57,0.08800388712096353,0.5064492000153645,0,55,5,0,60,304
12854,afternoon,1,1,0,0,80,0.08293369742250184,0.43114098343087204,0,72,7,0,78,397
11134,morning,0,2,0,1,41,0.03086673345328378,0.5747157979231019,1,62,3,7,71,344
12244,afternoon,1,1,0,0,51,0.1312430591307477,0.6902031065375964,0,69,10,0,80,378
21927,afternoon,1,2,0,0,81,0.09107063644417238,0.7691851856740141,0,122,12,0,134,677
6690,afternoon,1,2,0,0,80,0.05167900966383887,0.4419213906324445,0,38,3,0,43,207
57784,peak,3,0,0,0,53,0.10249018284734249,0.6715658478546704,0,322,47,0,368,1784
13390,afternoon,1,6,1,0,29,0.05814895890426648,0.7427961686410162,0,75,5,0,79,414
6745,night,2,6,1,0,70,0.08070272321293111,0.36242593852516497,0,38,4,0,44,209
18819,afternoon,1,2,0,1,24,0.06093581252707796,0.5929661140526078,1,105,9,16,132,581
10619,afternoon,1,2,0,0,32,0.12564728318452317,0.605923154299235,0,59,8,0,67,328
12588,morning,0,0,0,0,79,0.13927767014419162,0.43619255115131905,0,70,10,0,82,389
12503,morning,0,4,0,0,88,0.03934184783934785,0.311257279804596,0,70,3,0,72,386
11102,afternoon,1,6,1,0,88,0.022829474066791623,0.4283514732418546,0,62,2,0,63,343
19879,afternoon,1,5,1,0,88,0.046318700837845096,0.5923673036206293,1,111,6,15,132,614
19045,morning,0,1,0,0,72,0.09079423797171361,0.39822135620673393,0,106,10,0,117,588
7097,morning,0,2,0,0,49,0.04087413674930397,0.4436725898040667,0,40,2,0,42,219
6874,morning,0,0,0,1,51,0.11737813095273841,0.6539612300456406,0,39,6,0,44,213
34340,peak,3,2,0,0,38,0.06904046921533309,0.49915779578537833,0,191,19,0,210,1060
6994,morning,0,6,1,0,69,0.09326392888569555,0.3327126934586359,0,39,4,0,44,216
16035,afternoon,1,0,0,0,87,0.07467414099474307,0.4995829421100858,1,90,8,8,105,495
7169,morning,0,1,0,0,77,0.12839935059427443,0.7998844824361804,0,40,6,0,48,222
14466,afternoon,1,3,0,0,54,0.024216240447473336,0.4305257694167042,1,81,3,7,90,447
5097,morning,0,6,1,0,31,0.10751622747879197,0.43262826422509154,0,29,4,0,35,158
10249,morning,0,4,0,0,46,0.098260656000904,0.3849432073297011,0,57,6,0,62,317
16448,afternoon,1,3,0,0,66,0.0979418037182912,0.4358186913506007,0,92,10,0,103,508
13671,morning,0,0,0,0,85,0.06967872716458462,0.5873766517072565,1,76,6,10,94,422
21976,morning,0,2,0,0,83,0.021881027417107703,0.7823010660089629,0,123,3,0,125,679
18984,morning,0,4,0,0,51,0.10270888663615495,0.6038476361362741,0,106,11,0,119,586
11612,morning,0,6,1,0,57,0.1195365455369904,0.5049237961388842,0,65,8,0,72,359
5570,morning,0,1,0,0,90,0.030227637318481777,0.4948168145368886,0,31,2,0,34,172
19851,morning,0,6,1,0,53,0.07299410050927624,0.3121129423056938,0,111,9,0,120,613
9416,night,2,5,1,0,29,0.03951138247364651,0.3012711510999501,0,53,3,0,57,291
18359,afternoon,1,4,0,0,26,0.093312534371553,0.6985967734897653,0,102,10,0,112,567
6939,afternoon,1,2,0,0,77,0.1142725851630844,0.5450803312573763,0,39,5,0,43,215
22778,morning,0,3,0,0,24,0.10000478779128877,0.31660470651658157,0,127,13,0,141,703
28629,peak,3,0,0,0,68,0.05816720845830626,0.4430135223951819,0,160,14,0,175,884
17579,afternoon,1,3,0,0,20,0.03676792433988606,0.47834094193809923,0,98,4,0,102,543
20445,morning,0,6,1,0,77,0.11531217752605548,0.6916444449919406,1,114,14,14,143,631
9211,afternoon,1,4,0,0,27,0.05887002301912306,0.5171933515997003,1,52,4,7,63,285
20398,morning,0,5,1,0,13,0.022656779809331135,0.6946500874130974,0,114,3,0,117,630
10043,morning,0,2,0,0,27,0.0885705457219101,0.6168670254343975,1,56,5,8,69,310
21304,afternoon,1,0,0,0,83,0.049601277228005405,0.3165681032080498,1,119,7,15,142,658
4403,night,2,2,0,1,12,0.12094471980298123,0.7843443520348257,0,25,5,0,32,136
21141,afternoon,1,2,0,0,37,0.03719062452689343,0.3907165183376638,0,118,5,0,122,653
2359,night,2,5,1,0,55,0.07217610188711004,0.43780978085404587,1,14,2,2,19,73
49866,peak,3,4,0,1,16,0.05037562443332142,0.7046470142606625,0,278,25,0,305,1539
14462,morning,0,3,0,0,32,0.10275219430652976,0.39491993204372994,0,81,9,0,90,447
12541,morning,0,2,0,0,46,0.08582370912289058,0.5005438918536403,0,70,7,0,79,387
9238,afternoon,1,6,1,0,65,0.11491852630983153,0.732495609076649,0,52,7,0,61,286
17326,afternoon,1,6,1,0,61,0.07503350902683827,0.6186361381008367,0,97,8,0,104,535
7964,afternoon,1,2,0,1,55,0.020577011785327472,0.4510402997431723,1,45,2,5,54,246
40136,peak,3,2,0,1,15,0.04582357766473948,0.6220248607628891,0,223,18,0,242,1239
4103,night,2,0,0,0,53,0.13989885298331284,0.7063122377687503,1,23,4,2,28,127
21840,afternoon,1,2,0,0,52,0.06864139871714123,0.501944641298927,0,122,9,0,130,674
5344,morning,0,6,1,0,47,0.09442821294634707,0.5858373422380734,0,30,3,0,32,165
3510,night,2,2,0,0,35,0.12859179296705087,0.7939638424260302,0,20,4,0,24,109
27634,peak,3,4,0,0,16,0.022462901857410615,0.7822814215269984,1,154,5,14,173,853
5365,night,2,6,1,0,68,0.09915288756768745,0.5545186559686388,1,30,4,5,38,166
8662,morning,0,2,0,0,78,0.054605236877412415,0.34807062825539986,1,49,3,6,57,268
12824,afternoon,1,5,1,1,22,0.05350979064229178,0.6503410444067519,0,72,6,0,78,396
20187,morning,0,5,1,0,56,0.04698216838979683,0.4343103935400992,0,113,6,0,119,623
17582,morning,0,6,1,0,33,0.11872750595493918,0.6347374640710963,0,98,12,0,110,543
14861,morning,0,2,0,0,22,0.06475372789357935,0.47587779910909833,0,83,6,0,89,459
6424,afternoon,1,5,1,1,49,0.02805398459125109,0.6593792192409823,0,36,2,0,38,199
16684,afternoon,1,4,0,0,70,0.031622138945979573,0.4836612791419319,0,93,4,0,97,515
7742,morning,0,0,0,0,15,0.03783372352241625,0.7705976386897766,0,44,2,0,47,239
19213,afternoon,1,5,1,0,78,0.12787131047011105,0.36833643622889073,0,107,15,0,122,593
9499,afternoon,1,6,1,1,21,0.0712932111808811,0.3342024185611114,0,53,5,0,60,294
11737,afternoon,1,5,1,1,30,0.1299259207519425,0.6905995486249756,0,66,12,0,80,363
10831,morning,0,3,0,0,39,0.11809753673145494,0.500662980062708,0,61,8,0,68,335
19686,afternoon,1,4,0,0,28,0.12054591455094177,0.5327877949948143,0,110,14,0,126,608
3046,night,2,5,1,0,35,0.05441981733581992,0.7669086301095456,0,17,2,0,21,94
14569,morning,0,0,0,0,12,0.05255772952514429,0.5949603589724424,0,81,5,0,87,450
7645,morning,0,3,0,1,16,0.08720820558053936,0.6300853241365241,0,43,5,0,48,236
17436,afternoon,1,6,1,0,43,0.07015099543879409,0.3097329632036856,0,97,8,0,105,539
56042,peak,3,6,1,0,64,0.0810872825960416,0.6352572035597349,0,312,36,0,350,1730
12827,afternoon,1,2,0,0,68,0.02638450422292394,0.4941764679661472,1,72,2,10,84,396
13631,afternoon,1,4,0,0,54,0.13659082295150338,0.5301072312618874,0,76,11,0,87,421
21345,afternoon,1,5,1,0,50,0.026980256940814778,0.7040250595003976,0,119,4,0,122,659
14489,afternoon,1,2,0,0,45,0.04145975571942648,0.5618967963409144,0,81,4,0,84,448
12979,morning,0,4,0,0,89,0.10138406298023098,0.7934354047757286,0,73,8,0,82,401
14487,afternoon,1,6,1,0,16,0.03866018620742998,0.6984055644030435,0,81,4,0,84,448
48774,peak,3,3,0,0,29,0.032824391324934685,0.6642957741252962,0,271,13,0,284,1506
7003,afternoon,1,5,1,1,15,0.03843444576451066,0.5943433285820185,0,39,2,0,41,217
8934,night,2,6,1,0,81,0.027430429185969094,0.5061983609322742,1,50,2,8,61,276
5244,night,2,0,0,0,22,0.050158248831001326,0.32643616682288645,1,30,2,3,37,162
6310,morning,0,4,0,0,58,0.05253431252177775,0.30924795371526975,0,36,2,0,39,195
49207,peak,3,6,1,0,42,0.0798346505057986,0.3233793832610743,0,274,31,0,305,1519
11413,morning,0,6,1,0,24,0.07264670206457301,0.7794181919555796,0,64,5,0,71,353
6475,afternoon,1,0,0,0,34,0.07684560981786143,0.4616060574310456,0,36,3,0,38,200
15188,morning,0,2,0,1,76,0.09392474050506833,0.6503047411667806,1,85,10,12,108,469
18988,morning,0,6,1,0,79,0.04771537174994526,0.5971573021556853,1,106,6,14,128,586
20353,afternoon,1,2,0,0,41,0.036164495731027424,0.5858338547188682,0,114,5,0,120,629
20980,morning,0,3,0,0,42,0.12546539343746524,0.589620781945546,1,117,15,16,147,648
18971,afternoon,1,3,0,0,58,0.09607296074827416,0.45114791168528506,0,106,11,0,119,586
4947,afternoon,1,1,0,0,27,0.027279595272175956,0.7432662727491212,0,28,2,0,31,153
11085,morning,0,1,0,1,54,0.13532619798809845,0.7596031133751835,0,62,11,0,72,343
19751,morning,0,3,0,0,14,0.10316822027220908,0.6222628926283811,0,110,12,0,122,610
11024,afternoon,1,5,1,0,23,0.038204557050441394,0.7319746104931626,0,62,3,0,67,341
14973,morning,0,2,0,0,87,0.1362961318011681,0.32999050845979766,0,84,12,0,95,463
7083,night,2,0,0,0,22,0.06384888118995598,0.35019562537833104,1,40,4,6,51,219
11371,afternoon,1,6,1,1,27,0.13814120958377243,0.5795331122968588,0,64,12,0,76,351
9430,night,2,6,1,0,40,0.03239307552719462,0.7232535203991808,0,53,3,0,57,291
13739,afternoon,1,3,0,0,32,0.039196306044259485,0.4577147005904092,1,77,4,7,90,424
13477,afternoon,1,5,1,0,69,0.0988903461049813,0.5740279580792658,0,75,8,0,82,416
21314,afternoon,1,0,0,0,54,0.02265721581992879,0.3049802657420404,0,119,3,0,123,658
14044,morning,0,1,0,0,16,0.022242756946188283,0.793315006063833,0,79,2,0,82,434
8299,morning,0,0,0,0,63,0.11503793986698806,0.6834904341561183,0,47,6,0,52,257
6159,night,2,3,0,0,24,0.04013363980877844,0.48070957325875796,1,35,2,4,43,191
19144,afternoon,1,2,0,0,23,0.13025479911051288,0.7915064153280579,0,107,15,0,124,591
8337,night,2,3,0,0,12,0.07110753946056461,0.34621399464893604,0,47,5,0,54,258
7942,night,2,6,1,0,19,0.12483828251591308,0.532087882685313,0,45,7,0,52,246
7448,night,2,6,1,0,27,0.07013163009038342,0.3294256425008684,0,42,4,0,46,230
30001,peak,3,4,0,0,26,0.0836276005966568,0.4674825107459559,0,167,20,0,189,926
19723,afternoon,1,5,1,0,30,0.05798169940116954,0.4096820899154012,0,110,7,0,118,609
19943,morning,0,5,1,0,36,0.09896917013071223,0.45827542659056336,0,111,11,0,121,616
8518,afternoon,1,5,1,0,42,0.05818413991316794,0.7737046580228497,0,48,3,0,52,263
7235,afternoon,1,4,0,0,13,0.046780411742005916,0.5135934983634436,0,41,3,0,44,224
20534,afternoon,1,4,0,0,70,0.02972567743552409,0.46243040563018284,0,115,4,0,118,634
9158,night,2,2,0,0,42,0.026920321739341606,0.6203861900257789,0,51,2,0,54,283
20654,afternoon,1,5,1,0,79,0.05671692238427468,0.641684595533311,1,115,7,14,138,638
19396,afternoon,1,3,0,0,79,0.10837680142991066,0.7918844331569024,0,108,13,0,122,599
14858,morning,0,4,0,0,23,0.04467440796123396,0.5730288861465185,0,83,4,0,86,459
15547,afternoon,1,3,0,0,28,0.05590729401673959,0.6762818219081094,0,87,6,0,94,480
14211,morning,0,1,0,1,40,0.12862057022265488,0.4910825096296249,0,79,13,0,92,439
2317,night,2,5,1,0,47,0.09669889949735848,0.3855163231218497,1,13,2,2,16,72
17856,morning,0,4,0,0,74,0.1303666867306372,0.5149177147218548,0,100,14,0,115,551
13421,morning,0,4,0,0,26,0.1293471240804361,0.5093879193457549,0,75,10,0,85,415
15776,morning,0,2,0,0,41,0.02760928189828279,0.5103067458465482,0,88,3,0,91,487
13988,afternoon,1,3,0,0,62,0.13460111899140378,0.6477103799541479,0,78,12,0,90,432
12706,afternoon,1,2,0,0,22,0.02614135508735068,0.502971155636778,0,71,2,0,74,393
8156,morning,0,2,0,0,68,0.13107427012981843,0.7770813646926382,0,46,7,0,54,252
9808,morning,0,3,0,0,24,0.08560801239880592,0.791374841192135,0,55,5,0,59,303
8075,afternoon,1,1,0,0,66,0.08398274994528698,0.5616807147078884,0,45,4,0,51,250
8401,morning,0,3,0,0,74,0.1055916875143783,0.579222004606659,0,47,5,0,54,260
20583,afternoon,1,1,0,0,13,0.1255053524914076,0.503813185871687,0,115,16,0,130,636
7261,afternoon,1,2,0,0,83,0.09404054667935083,0.4777967908383711,0,41,5,0,48,225
9945,afternoon,1,1,0,0,67,0.07104798245375858,0.7926632679776324,0,56,5,0,63,307
15553,morning,0,5,1,0,18,0.03342672115817282,0.3203284343428555,1,87,3,8,97,480
42955,peak,3,1,0,0,54,0.11470511670738544,0.5050431163697333,0,239,39,0,277,1326
7707,afternoon,1,1,0,0,42,0.035395219096496615,0.375670193591311,0,43,2,0,44,238
18474,afternoon,1,4,0,0,72,0.10716390334390916,0.6631401341646277,0,103,12,0,115,571
19206,morning,0,4,0,0,33,0.08335099349384312,0.39722283832441113,1,107,9,13,128,593
9441,afternoon,1,6,1,0,73,0.06630031097096822,0.7423228641987192,0,53,4,0,57,292
10387,morning,0,2,0,0,39,0.09355836635040413,0.48723898816067623,0,58,6,0,65,321
21713,afternoon,1,3,0,1,36,0.11268273032894517,0.7585743664483191,0,121,18,0,138,671
54836,peak,3,1,0,0,76,0.13293675421407453,0.7932812650426244,1,305,57,37,401,1693
16386,afternoon,1,5,1,0,43,0.05176362594053599,0.6855857069330886,0,92,6,0,100,506
6610,morning,0,4,0,0,59,0.1336556192254038,0.6115790245776656,0,37,5,0,44,204
12363,morning,0,3,0,0,35,0.13531376551853505,0.37495083235108234,0,69,10,0,81,382
15180,afternoon,1,5,1,0,53,0.11763566173756163,0.7665301680565797,0,85,11,0,96,469
8244,morning,0,1,0,0,81,0.1257724609930819,0.6884333284509057,1,46,6,7,60,255
12096,morning,0,3,0,0,89,0.10309130164606062,0.44402288936630746,0,68,8,0,75,374
6875,night,2,6,1,1,47,0.02469166639175416,0.5342509671812293,0,39,2,0,40,213
10763,afternoon,1,5,1,0,42,0.08900942536464705,0.3338325029539532,0,60,6,0,67,333
17765,morning,0,0,0,1,38,0.10966454755529265,0.6295001612044491,0,99,14,0,115,549
52735,peak,3,5,1,0,77,0.1330043761647602,0.36263233435114467,0,293,55,0,347,1628
10605,morning,0,5,1,1,56,0.08845422164226484,0.6257656424470972,0,59,7,0,67,328
52554,peak,3,1,0,1,55,0.11530408139088602,0.6357768306754166,0,292,59,0,353,1622
6676,morning,0,3,0,0,68,0.10460464610533929,0.4623145259313594,0,38,4,0,41,207
8383,night,2,1,0,0,32,0.05369634662570982,0.7743313395429906,1,47,4,5,58,259
7932,afternoon,1,1,0,0,66,0.03856736901816303,0.6894812529371437,0,45,2,0,48,245
2730,night,2,0,0,0,26,0.11010863944134805,0.5483668275160978,0,16,3,0,19,85
42712,peak,3,6,1,1,45,0.04805220334154089,0.7592845936433161,1,238,21,26,287,1318
13369,morning,0,5,1,0,14,0.04936298655561691,0.727921631978466,0,75,4,0,81,413
57477,peak,3,3,0,0,12,0.09727354864407772,0.6461091128786298,0,320,44,0,364,1774
10626,afternoon,1,6,1,0,35,0.11468821568354343,0.3764826571808561,0,60,8,0,69,328
9753,afternoon,1,2,0,0,54,0.08987985114334836,0.5485369627600987,0,55,6,0,62,301
13657,morning,0,4,0,0,38,0.12619797846548855,0.7322114362808965,0,76,10,0,86,422
12691,afternoon,1,6,1,0,20,0.04537319231008094,0.6044457734242519,0,71,4,0,77,392
11157,morning,0,1,0,0,28,0.05028973154488875,0.5727557223930203,0,62,4,0,66,345
16668,afternoon,1,1,0,0,50,0.09643466049889335,0.7776121001491526,0,93,10,0,103,515
17293,afternoon,1,1,0,1,66,0.11952418215419565,0.3082740326944203,1,97,16,11,124,534
9244,night,2,1,0,0,79,0.08472221620138802,0.30602319246679843,0,52,6,0,57,286
9530,night,2,4,0,0,56,0.021245788796305544,0.7464102600693394,0,53,2,0,55,295
9741,afternoon,1,2,0,0,39,0.10123317550483293,0.31926860751261293,0,55,6,0,63,301
16561,morning,0,0,0,0,67,0.11762989196215218,0.4662718568526045,0,93,11,0,106,512
11502,morning,0,2,0,0,40,0.053185235347516895,0.762012740896459,1,64,4,6,76,355
16415,morning,0,4,0,0,40,0.026503787465872095,0.6455762969076346,0,92,3,0,95,507
12689,morning,0,3,0,0,80,0.0821542373729058,0.6240794529319718,1,71,6,9,85,392
21785,morning,0,0,0,0,22,0.02505862644211441,0.6284991575778232,0,122,4,0,125,673
16795,morning,0,0,0,0,13,0.06992200926982933,0.4588214894245484,0,94,7,0,100,519
58347,peak,3,3,0,0,79,0.022138141336435452,0.5652667955062906,0,325,11,0,336,1801
19509,afternoon,1,5,1,1,21,0.046996006748952386,0.6149865320234325,0,109,7,0,117,602
19459,morning,0,1,0,0,83,0.06665869422642919,0.4528576628458063,1,109,8,16,133,601
19545,afternoon,1,4,0,0,38,0.03340470676943094,0.697681957902063,1,109,4,16,130,604
